root_label,root_path,relative_run_dir,run_dir,family,case_slug,config_path,config_exists,weights_path,dataset,non_linearity,dims,input_gain,voltage_amp,current_amp,weight_min,weight_max,exp_clip,batch_size,rel_tol,vn_tol,num_iterations,single_diode_updater,double_diode_updater,adaptive_equilibrium,use_polish,max_newton_iters,overrelaxation_factor,learning_rate,amplifier,validation_accuracy,validation_correct,validation_total,spice_npz_path,spice_npz_present,spice_timing_json_path,spice_timing_json_present,spice_timing_total_seconds,spice_timing_simulation_seconds,spice_timing_netlist_seconds,error_p90_path,error_p90_present,error_p90,wall_time_path,wall_time_present,run_status
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_2/hidden_128/20260429-104234_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_128/20260429-104234_experimental,experimental,experimental/hidden_2/hidden_128,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_128/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_128/weights/weights.pt,digits,experimental,"[128, 128, 128, 20]",10.0,4.0,1.0,1e-07,100.0,200,1,1e-05,1e-06,512,custom,overrelaxed,True,True,8,1,"[0.05, 0.1, 0.1]",,0.9444444444444444,340,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_128/20260429-104234_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.3564627225389795e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_2/hidden_256/20260429-104250_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_256/20260429-104250_experimental,experimental,experimental/hidden_2/hidden_256,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_256/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_256/weights/weights.pt,digits,experimental,"[128, 256, 256, 20]",10.0,4.0,1.0,1e-07,100.0,200,1,1e-05,1e-06,512,custom,overrelaxed,True,True,8,1,"[0.05, 0.1, 0.1]",,0.9361111111111111,337,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_256/20260429-104250_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,7.413528342685774e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_2/hidden_512/20260429-104308_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_512/20260429-104308_experimental,experimental,experimental/hidden_2/hidden_512,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_512/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_512/weights/weights.pt,digits,experimental,"[128, 512, 512, 20]",10.0,4.0,1.0,1e-07,100.0,200,1,1e-05,1e-06,512,custom,overrelaxed,True,True,8,1,"[0.05, 0.1, 0.1]",,0.9333333333333333,336,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_512/20260429-104308_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,9.135707282779661e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_2/hidden_64/20260429-104220_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_64/20260429-104220_experimental,experimental,experimental/hidden_2/hidden_64,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_64/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_2/hidden_64/weights/weights.pt,digits,experimental,"[128, 64, 64, 20]",10.0,4.0,1.0,1e-07,100.0,200,1,1e-05,1e-06,512,custom,overrelaxed,True,True,8,1,"[0.05, 0.1, 0.1]",,0.9388888888888889,338,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_2/hidden_64/20260429-104220_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,7.972110660028444e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_3/hidden_128/20260429-104457_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_128/20260429-104457_experimental,experimental,experimental/hidden_3/hidden_128,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_128/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_128/weights/weights.pt,digits,experimental,"[128, 128, 128, 128, 20]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-05,512,custom,overrelaxed,True,False,32,1,"[0.5, 0.5, 0.5, 0.5]",,0.9611111111111111,346,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_128/20260429-104457_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.4718841329076368e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_3/hidden_256/20260429-104531_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_256/20260429-104531_experimental,experimental,experimental/hidden_3/hidden_256,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_256/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_256/weights/weights.pt,digits,experimental,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,1,1e-05,1e-06,256,custom,overrelaxed,True,True,32,1,"[0.3, 0.3, 0.3, 0.3]",,0.8277777777777777,298,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_256/20260429-104531_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.1904971960409769e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_3/hidden_512/20260429-104546_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_512/20260429-104546_experimental,experimental,experimental/hidden_3/hidden_512,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_512/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_512/weights/weights.pt,digits,experimental,"[128, 512, 512, 512, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,1,1e-05,1e-06,256,custom,overrelaxed,True,True,32,1,"[0.3, 0.3, 0.3, 0.3]",,0.9194444444444444,331,360,,False,,False,,,,,False,,.,True,validation_only_or_in_progress
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,experimental/hidden_3/hidden_64/20260429-104439_experimental,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_64/20260429-104439_experimental,experimental,experimental/hidden_3/hidden_64,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_64/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/experimental/hidden_3/hidden_64/weights/weights.pt,digits,experimental,"[128, 64, 64, 64, 20]",10.0,4.0,1.0,1e-07,100.0,100000.0,1,1e-05,1e-06,512,custom,overrelaxed,True,False,32,1,"[0.3, 0.3, 0.3, 0.3]",,0.825,297,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/experimental/hidden_3/hidden_64/20260429-104439_experimental/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.2730501117907788e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_1/hidden_1024/20260429-104732_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_1024/20260429-104732_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_1/hidden_1024,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_1024/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_1024/weights/weights.pt,digits,single_diode_exponential,"[128, 1024, 10]",10.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,128,overrelaxed,overrelaxed,True,True,8,1,"[0.05, 0.05]",,0.975,351,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_1024/20260429-104732_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.1361879585504223e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_1/hidden_128/20260429-104705_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_128/20260429-104705_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_1/hidden_128,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_128/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_128/weights/weights.pt,digits,single_diode_exponential,"[128, 128, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,512,overrelaxed,overrelaxed,True,True,8,1.2,"[0.05, 0.05]",,0.95,342,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_128/20260429-104705_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.6141491180403056e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_1/hidden_256/20260429-104715_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_256/20260429-104715_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_1/hidden_256,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_256/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_256/weights/weights.pt,digits,single_diode_exponential,"[128, 256, 10]",10.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,128,overrelaxed,overrelaxed,True,True,8,1,"[0.05, 0.05]",,0.9555555555555556,344,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_256/20260429-104715_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.636078529540565e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_1/hidden_512/20260429-104724_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_512/20260429-104724_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_1/hidden_512,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_512/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_512/weights/weights.pt,digits,single_diode_exponential,"[128, 512, 10]",10.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,128,overrelaxed,overrelaxed,True,True,8,1,"[0.05, 0.05]",,0.9638888888888889,347,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_512/20260429-104724_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.1681781091374962e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_1/hidden_64/20260429-104657_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_64/20260429-104657_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_1/hidden_64,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_64/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_1/hidden_64/weights/weights.pt,digits,single_diode_exponential,"[128, 64, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,128,overrelaxed,overrelaxed,True,True,8,1,"[0.1, 0.1]",,0.725,261,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_1/hidden_64/20260429-104657_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.599022951325945e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_2/hidden_1024/20260429-104930_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_1024/20260429-104930_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_2/hidden_1024,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_1024/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_1024/weights/weights.pt,digits,single_diode_exponential,"[128, 1024, 1024, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,0.0001,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.05, 0.2, 0.15]",,0.9305555555555556,335,360,,False,,False,,,,,False,,.,True,validation_only_or_in_progress
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_2/hidden_128/20260429-104801_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_128/20260429-104801_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_2/hidden_128,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_128/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_128/weights/weights.pt,digits,single_diode_exponential,"[128, 128, 128, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.05, 0.2, 0.15]",,0.9388888888888889,338,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_128/20260429-104801_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.078949246537758e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_2/hidden_256/20260429-104822_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_256/20260429-104822_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_2/hidden_256,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_256/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_256/weights/weights.pt,digits,single_diode_exponential,"[128, 256, 256, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,512,overrelaxed,float64,True,True,32,1.4,"[0.002, 0.002, 0.002]",,0.8944444444444445,322,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_256/20260429-104822_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,2.0558013715895263e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_2/hidden_512/20260429-104848_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_512/20260429-104848_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_2/hidden_512,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_512/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_512/weights/weights.pt,digits,single_diode_exponential,"[128, 512, 512, 10]",10.0,4.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.002, 0.005, 0.001]",,0.8361111111111111,301,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_512/20260429-104848_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,3.813103517614537e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_2/hidden_64/20260429-104741_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_64/20260429-104741_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_2/hidden_64,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_64/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_2/hidden_64/weights/weights.pt,digits,single_diode_exponential,"[128, 64, 64, 10]",10.0,2.0,1.0,1e-07,100.0,165,1,1e-05,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.005619141112664136, 0.002210954551703908, 0.0004220579999619152]",,0.8555555555555555,308,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_2/hidden_64/20260429-104741_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.3910690885327073e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_3/hidden_128/20260429-105152_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_128/20260429-105152_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_3/hidden_128,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_128/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_128/weights/weights.pt,digits,single_diode_exponential,"[128, 128, 128, 128, 10]",10.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,512,overrelaxed,float64,True,True,32,1.4,"[0.05, 0.2, 0.15, 0.2]",,0.8416666666666667,303,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_128/20260429-105152_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,1.5974043733541934e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_3/hidden_256/20260429-105231_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_256/20260429-105231_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_3/hidden_256,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_256/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_256/weights/weights.pt,digits,single_diode_exponential,"[128, 256, 256, 256, 20]",17.0,4.0,1.0,1e-07,100.0,165.0,1,1e-05,1e-06,512,custom,overrelaxed,True,True,9,1.4,"[0.36804738847042845, 0.2350663091422778, 0.13196208090589237, 0.015558928515932262]",,0.8444444444444444,304,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_256/20260429-105231_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,9.895623232375704e-05,.,True,complete_with_error_summary_only
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_3/hidden_512/20260429-105441_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_512/20260429-105441_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_3/hidden_512,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_512/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_512/weights/weights.pt,digits,single_diode_exponential,"[128, 512, 512, 512, 10]",17.0,4.0,1.0,1e-07,100.0,165.0,1,1e-05,1e-05,512,overrelaxed,overrelaxed,True,True,9,1.4,"[0.36804738847042845, 0.2350663091422778, 0.13196208090589237, 0.015558928515932262]",,0.8305555555555556,299,360,,False,,False,,,,,False,,.,True,validation_only_or_in_progress
april29_self_contained,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559,single_diode_exponential/hidden_3/hidden_64/20260429-105022_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_64/20260429-105022_single_diode_exponential,single_diode_exponential,single_diode_exponential/hidden_3/hidden_64,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_64/config/config_resolved.json,True,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/runs/single_diode_exponential/hidden_3/hidden_64/weights/weights.pt,digits,single_diode_exponential,"[128, 64, 64, 64, 10]",10.0,4.0,1.0,1e-07,100.0,100,1,1e-05,1e-06,512,overrelaxed,float64,True,True,8,1.4,"[0.4, 0.8, 0.3, 0.3]",,0.7972222222222223,287,360,,False,,False,,,,<source-tree>/labs/figures_for_paper_digits/timings/final_selected_runs_self_contained/reruns_maxicao_20260429-103559/single_diode_exponential/hidden_3/hidden_64/20260429-105022_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,True,5.65957312289757e-05,.,True,complete_with_error_summary_only
