group,case_id,purpose,status,accuracy_pct,correct,total,non_linearity,dims,input_gain,voltage_amp,current_amp,batch_size,exp_clip,max_newton_iters,rel_tol,vn_tol,num_iterations,use_polish,updater,overrelaxation_factor,p90_node_weighted_rel_l1,spice_netlist_seconds,spice_simulation_seconds,spice_total_seconds,notes,run_dir,config_path,p90_source,spice_npz,spice_timing_source,weights_path
cd_only_overrides_existing_spice,double_diode_replacement/double_diode_exponential_3x64_batch1,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,91.94444444444444,331,360,double_diode_exponential,"[128, 64, 64, 64, 20]",10.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,float64_overrelaxed,1.2,1.2784065671213276e-05,,,,old_p90=1.278406567121328e-05; ratio=1; drastic_change=False,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/double_diode_replacement/double_diode_exponential_3x64_batch1/20260519-071716_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/double_diode_replacement/double_diode_exponential_3x64_batch1/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/double_diode_replacement/double_diode_exponential_3x64_batch1/20260519-071716_double_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt
cd_only_overrides_existing_spice,high_accuracy_replacement/single_diode_exponential_3x128,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,87.77777777777777,316,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1,165,8,1e-05,1e-08,128,False,float64,1,1.6717232512993914e-05,,,,old_p90=0.01224196337999455; ratio=0.001365567923549969; drastic_change=True,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x128/20260519-071721_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/high_accuracy_replacement/single_diode_exponential_3x128/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x128/20260519-071721_single_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/source/well_trained_voltage_amp2_model_best.pt
cd_only_overrides_existing_spice,high_accuracy_replacement/single_diode_exponential_3x128_batch1,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,87.77777777777777,316,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1,165,8,1e-05,1e-08,128,False,float64,1,1.6717232512993914e-05,,,,old_p90=0.01224024423430922; ratio=0.001365759717942209; drastic_change=True,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x128_batch1/20260519-071739_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/high_accuracy_replacement/single_diode_exponential_3x128_batch1/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x128_batch1/20260519-071739_single_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/source/well_trained_voltage_amp2_model_best.pt
cd_only_overrides_existing_spice,high_accuracy_replacement/single_diode_exponential_3x64,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,89.44444444444444,322,360,single_diode_exponential,"[128, 64, 64, 64, 10]",17.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,float64,1.4,9.130020219721943e-05,,,,old_p90=6.797022314976318e-05; ratio=1.343238229423667; drastic_change=False,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x64/20260519-071747_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/high_accuracy_replacement/single_diode_exponential_3x64/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x64/20260519-071747_single_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/training_lpw_bp/20260512-101258_lpw_diode/model_best.pt
cd_only_overrides_existing_spice,high_accuracy_replacement/single_diode_exponential_3x64_batch1,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,89.44444444444444,322,360,single_diode_exponential,"[128, 64, 64, 64, 10]",17.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,float64,1.4,9.130020219721943e-05,,,,old_p90=9.130020219721943e-05; ratio=1; drastic_change=False,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x64_batch1/20260519-071756_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/high_accuracy_replacement/single_diode_exponential_3x64_batch1/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/high_accuracy_replacement/single_diode_exponential_3x64_batch1/20260519-071756_single_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/training_lpw_bp/20260512-101258_lpw_diode/model_best.pt
cd_only_overrides_existing_spice,single_diode_triplet_epoch3_batch1/20260518-231928_single_diode_exponential,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,92.22222222222223,332,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,float64,1.4,1.598938975750635e-05,,,,old_p90=1.598938975750635e-05; ratio=1; drastic_change=False,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/single_diode_triplet_epoch3_batch1/20260518-231928_single_diode_exponential/20260519-071815_single_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/single_diode_triplet_epoch3_batch1/20260518-231928_single_diode_exponential/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/single_diode_triplet_epoch3_batch1/20260518-231928_single_diode_exponential/20260519-071815_single_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/weights/model.pt
cd_only_overrides_existing_spice,table1_reference/double_diode_exponential/hidden_3/hidden_256,CD-only rerun with batch_size=1 exp_clip=165 max_newton_iters=8 against fixed existing SPICE,ok,82.77777777777777,298,360,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,overrelaxed,1.4,1.1812028570324236e-05,,,,old_p90=1.181536764292783e-05; ratio=0.9997173957929617; drastic_change=False,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/table1_reference/double_diode_exponential/hidden_3/hidden_256/20260519-071819_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/table1_reference/double_diode_exponential/hidden_3/hidden_256/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/table1_reference/double_diode_exponential/hidden_3/hidden_256/20260519-071819_double_diode_exponential/error_npz_vs_existing_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<source-tree>/labs/figures_for_paper_digits/timings/selected_for_paper/runs/double_diode_exponential/hidden_3/hidden_256/table1_reference/weights/weights.pt
failed_single_process_spice_timing_attempt,double_diode_exponential_3x256/20260519-072935_double_diode_exponential,single-process 3x256 SPICE timing attempt; stopped before final artifacts,failed_partial_spice,90.27777777777779,325,360,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,overrelaxed,1.4,,,,,"107 RUN commands, 106 completed; no final SPICE NPZ or timing JSON",<source-tree>/labs/figures_for_paper_digits/timings/double_diode_3x256_single_run_expclip165_batch1_maxnewton8_20260519-072931/double_diode_exponential_3x256/20260519-072935_double_diode_exponential,<scratch>/validation_batch1_configs_20260519/double_3x256_expclip165_batch1_maxnewton8.json,,,,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt
parallel_spice_reference,double_diode_replacement/double_diode_exponential_3x256,"6-way chunked SPICE reference for 3x256, compared to corrected CD states",ok,90.27777777777779,325,360,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,1,165,8,1e-05,1e-06,512,True,overrelaxed,1.4,1.2639568907501504e-05,,,,merged SPICE NPZ=<source-tree>/labs/figures_for_paper_digits/timings/double_diode_3x256_parallel_20260518-192037/validation_states_spice_layers.npz,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/double_diode_replacement/double_diode_exponential_3x256/20260519-071630_double_diode_exponential,<source-tree>/labs/figures_for_paper_digits/timings/cd_validation_existing_spice_overrides_20260519-20260519-071458/configs/double_diode_replacement/double_diode_exponential_3x256/config_override.json,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_3x256_parallel_20260518-192037/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt
replacement_reruns,double_diode_exponential_3x256,fresh CD/SPICE or CD revalidation for double-diode replacements,ok,90.27777777777779,325,360,double_diode_exponential,"[128, 256, 256, 256, 20]",10.0,4.0,1.0,10,100000.0,9,1e-05,1e-06,512,True,overrelaxed,1.4,,,,,,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x256/20260518-125051_double_diode_exponential,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/config/config_validate_original_double_diode_exponential.json,,,,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_256/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt
replacement_reruns,double_diode_exponential_3x64,fresh CD/SPICE or CD revalidation for double-diode replacements,ok,91.94444444444444,331,360,double_diode_exponential,"[128, 64, 64, 64, 20]",10.0,4.0,1.0,10,100000.0,9,1e-05,1e-06,512,True,float64_overrelaxed,1.2,1.2789200887188366e-05,0.06501024682074785,137.8485182048753,138.92970724403858,,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/config/config_validate_original_double_diode_exponential.json,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential/validation_states_spice_layers.npz,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64/20260518-124823_double_diode_exponential/validation_states_spice_layers_metadata.json,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt
replacement_reruns,double_diode_exponential_3x64_batch1,fresh CD/SPICE or CD revalidation for double-diode replacements,ok,91.94444444444444,331,360,double_diode_exponential,"[128, 64, 64, 64, 20]",10.0,4.0,1.0,1,100000.0,9,1e-05,1e-06,512,True,float64_overrelaxed,1.2,1.2784065671213276e-05,,,,,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64_batch1/20260518-231929_double_diode_exponential,<scratch>/validation_batch1_configs_20260518/double_3x64.json,<source-tree>/labs/figures_for_paper_digits/timings/double_diode_replacement_reruns_maxicao_20260518-124819/double_diode_exponential_3x64_batch1/20260518-231929_double_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/double_diode_exponential/hidden_3/hidden_64/hard_sigmoid_v_off_1p4_gon10_goff1e-7_bp_lr0p005_until92_staged/stage500_train/20260507-204632_hard_sigmoid/model_test_accuracy_0p92.pt
replacement_reruns,single_diode_exponential_1x64,fresh CD/SPICE or CD revalidation for high-accuracy single-diode replacements,ok,91.38888888888889,329,360,single_diode_exponential,"[128, 64, 10]",10.0,4.0,1.0,1,165,8,1e-05,1e-06,128,True,overrelaxed,1,1.5541532226706025e-05,0.0339289428666234,58.25535681191832,59.305170397274196,old 3x128 well_trained artifact is superseded by EP epoch3,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_1/hidden_64/high_accuracy_lpw_v_off_0p8_until92_20260504/config/config_validate_original_single_diode.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential/validation_states_spice_layers.npz,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_1x64/20260518-114015_single_diode_exponential/validation_states_spice_layers_metadata.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_1/hidden_64/high_accuracy_lpw_v_off_0p8_until92_20260504/training_lpw_bp/20260504-172434_lpw_diode/model_test_accuracy_0p92.pt
replacement_reruns,single_diode_exponential_3x128,fresh CD/SPICE or CD revalidation for high-accuracy single-diode replacements,ok,87.77777777777777,316,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,10,100,32,1e-05,1e-08,128,False,float64,1,0.012241963379994548,0.1949526323005557,1685.2659834986553,1686.4958370802924,old 3x128 well_trained artifact is superseded by EP epoch3,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/config/config_well_trained_voltage_amp4_input_gain17.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential/validation_states_spice_layers.npz,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128/20260518-114505_single_diode_exponential/validation_states_spice_layers_metadata.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/source/well_trained_voltage_amp2_model_best.pt
replacement_reruns,single_diode_exponential_3x128_batch1,fresh CD/SPICE or CD revalidation for high-accuracy single-diode replacements,ok,87.77777777777777,316,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1,100,32,1e-05,1e-08,128,False,float64,1,0.012240244234309219,,,,old 3x128 well_trained artifact is superseded by EP epoch3,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128_batch1/20260518-231928_single_diode_exponential,<scratch>/validation_batch1_configs_20260518/single_3x128.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x128_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/well_trained_voltage_amp4_input_gain17_validation_20260518/source/well_trained_voltage_amp2_model_best.pt
replacement_reruns,single_diode_exponential_3x64,fresh CD/SPICE or CD revalidation for high-accuracy single-diode replacements,ok,89.44444444444444,322,360,single_diode_exponential,"[128, 64, 64, 64, 10]",17.0,4.0,1.0,10,100,8,1e-05,1e-06,512,True,float64,1.4,6.797022314976318e-05,0.06625239923596382,185.26921815425158,186.35230378434062,old 3x128 well_trained artifact is superseded by EP epoch3,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/config/config_validate_original_single_diode_input_gain17.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential/validation_states_spice_layers.npz,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64/20260518-114128_single_diode_exponential/validation_states_spice_layers_metadata.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/training_lpw_bp/20260512-101258_lpw_diode/model_best.pt
replacement_reruns,single_diode_exponential_3x64_batch1,fresh CD/SPICE or CD revalidation for high-accuracy single-diode replacements,ok,89.44444444444444,322,360,single_diode_exponential,"[128, 64, 64, 64, 10]",17.0,4.0,1.0,1,100,8,1e-05,1e-06,512,True,float64,1.4,9.130020219721943e-05,,,,old 3x128 well_trained artifact is superseded by EP epoch3,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64_batch1/20260518-231928_single_diode_exponential,<scratch>/validation_batch1_configs_20260518/single_3x64.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_replacement_reruns_maxicao_20260518-114011/single_diode_exponential_3x64_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_64/high_accuracy_lpw_v_off_1p4_input_gain17_lr0p05_until92_20260512/training_lpw_bp/20260512-101258_lpw_diode/model_best.pt
single_diode_3x128_triplet,baseline_selected_weights_input_gain17_87p78,parallel SPICE triplet run; p90 from batch_size=1 CD confirmation,ok,87.77777777777777,316,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,10,100,32,1e-05,1e-06,512,True,float64,1.4,1.5580414341032997e-05,0.21045926492661238,1858.7361674914137,1859.9627476856112,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/validation,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_ep_reruns_input_gain17_20260518/single_diode_exponential/hidden_3/hidden_128/selected_low_error_ep_input_gain17_lr0p005_200epochs/config/config_validate_selected_weights_input_gain17.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/validation_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/validation/validation_inputs_layer0_spice_layers.npz,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/validation/validation_inputs_layer0_spice_layers_metadata.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_ep_reruns_input_gain17_20260518/single_diode_exponential/hidden_3/hidden_128/selected_low_error_ep_input_gain17_lr0p005_200epochs/source/selected_weights.pt
single_diode_3x128_triplet,ep_epoch2_91p11,parallel SPICE triplet run; p90 from batch_size=1 CD confirmation,ok,91.11111111111111,328,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,10,100,32,1e-05,1e-06,512,True,float64,1.4,1.608798767020284e-05,0.1979440627619624,1919.8002559570596,1921.0122877983376,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch2_91p11/validation,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_ep_reruns_input_gain17_20260518/single_diode_exponential/hidden_3/hidden_128/selected_low_error_ep_input_gain17_lr0p005_200epochs/config/config_validate_after_ep_input_gain17.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch2_91p11/validation_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch2_91p11/validation/validation_inputs_layer0_spice_layers.npz,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch2_91p11/validation/validation_inputs_layer0_spice_layers_metadata.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_ep_reruns_input_gain17_20260518/single_diode_exponential/hidden_3/hidden_128/selected_low_error_ep_input_gain17_lr0p005_200epochs/training_ep/20260518-130243_single_diode_exponential/model_test_accuracy_0p9.pt
single_diode_3x128_triplet,ep_epoch3_92p22,parallel SPICE triplet run; p90 from batch_size=1 CD confirmation,ok,92.22222222222223,332,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,10,100,32,1e-05,1e-06,512,True,float64,1.4,1.598938975750635e-05,0.22122206632047892,1735.8700188575312,1737.1067777266726,ep_epoch3_92p22 is accepted 3x128 case,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_ep_reruns_input_gain17_20260518/single_diode_exponential/hidden_3/hidden_128/selected_low_error_ep_input_gain17_lr0p005_200epochs/config/config_validate_after_ep_input_gain17.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation/validation_inputs_layer0_spice_layers.npz,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/ep_epoch3_92p22/validation/validation_inputs_layer0_spice_layers_metadata.json,<source-tree>/labs/figures_for_paper_digits/timings/high_accuracy_ep_reruns_input_gain17_20260518/single_diode_exponential/hidden_3/hidden_128/selected_low_error_ep_input_gain17_lr0p005_200epochs/training_ep/20260518-130243_single_diode_exponential/model_test_accuracy_0p92.pt
single_diode_3x128_triplet_batch1_cd,baseline_selected_weights_input_gain17_87p78/validation_batch1,batch_size=1 CD confirmation against existing triplet SPICE,ok,87.77777777777777,316,360,single_diode_exponential,"[128, 128, 128, 128, 10]",17.0,4.0,1.0,1,100,32,1e-05,1e-06,512,True,float64,1.4,1.5580414341032997e-05,,,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/validation_batch1/20260518-231928_single_diode_exponential,<scratch>/validation_batch1_configs_20260518/triplet_baseline.json,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/validation_batch1/20260518-231928_single_diode_exponential/error_npz_vs_spice/cross_layer_rel_l1_percentiles_node_weighted.json,,,<paper-source-results>/digits_simulations/single_diode_exponential/hidden_3/hidden_128/spice_validation_triplet_input_gain17_20260518/baseline_selected_weights_input_gain17_87p78/weights/model.pt
